benchmark_id,Model,ROC,precision at rank n,execution time
wine_benchmark_0118,LODA,0.4837,0.3473,0.039
wine_benchmark_0119,KNN,0.5184,0.3798,0.4324
wine_benchmark_0119,LOF,0.5323,0.4019,0.3333
wine_benchmark_0119,PCA,0.5283,0.4027,0.006
wine_benchmark_0119,LODA,0.5176,0.3813,0.043
wine_benchmark_0120,KNN,0.5402,0.4064,0.4398
wine_benchmark_0120,LOF,0.5468,0.4034,0.3273
wine_benchmark_0120,PCA,0.5351,0.3997,0.005
wine_benchmark_0120,LODA,0.5669,0.4135,0.041
wine_benchmark_0121,KNN,0.5357,0.4171,0.4164
wine_benchmark_0121,LOF,0.5515,0.4192,0.3153
wine_benchmark_0121,PCA,0.5383,0.4285,0.005
wine_benchmark_0121,LODA,0.5339,0.4085,0.036
wine_benchmark_0122,KNN,0.5573,0.4221,0.4374
wine_benchmark_0122,LOF,0.5612,0.4258,0.3543
wine_benchmark_0122,PCA,0.5444,0.4131,0.006
wine_benchmark_0122,LODA,0.5123,0.3878,0.038
wine_benchmark_0123,KNN,0.5472,0.4152,0.4324
wine_benchmark_0123,LOF,0.5474,0.4064,0.3323
wine_benchmark_0123,PCA,0.536,0.4108,0.006
wine_benchmark_0123,LODA,0.6031,0.4554,0.04
wine_benchmark_0124,KNN,0.5402,0.4034,0.4394
wine_benchmark_0124,LOF,0.552,0.4104,0.3398
wine_benchmark_0124,PCA,0.5334,0.3982,0.006
wine_benchmark_0124,LODA,0.6199,0.4487,0.038
wine_benchmark_0125,KNN,0.5573,0.4227,0.4156
wine_benchmark_0125,LOF,0.5578,0.4133,0.3153
wine_benchmark_0125,PCA,0.5393,0.4176,0.006
wine_benchmark_0125,LODA,0.5173,0.3914,0.041
wine_benchmark_0126,KNN,0.5508,0.4249,0.4554
wine_benchmark_0126,LOF,0.5662,0.4264,0.3313
wine_benchmark_0126,PCA,0.5455,0.4191,0.006
wine_benchmark_0126,LODA,0.6008,0.4706,0.036
wine_benchmark_0127,KNN,0.5548,0.4092,0.4397
wine_benchmark_0127,LOF,0.556,0.4077,0.3302
wine_benchmark_0127,PCA,0.5401,0.411,0.006
wine_benchmark_0127,LODA,0.5849,0.4628,0.038
wine_benchmark_0128,KNN,0.5492,0.4264,0.4304
wine_benchmark_0128,LOF,0.5665,0.4351,0.3263
wine_benchmark_0128,PCA,0.5389,0.4242,0.006
wine_benchmark_0128,LODA,0.5845,0.4711,0.035
wine_benchmark_0129,KNN,0.5502,0.4082,0.4424
wine_benchmark_0129,LOF,0.5446,0.406,0.3403
wine_benchmark_0129,PCA,0.534,0.4162,0.006
wine_benchmark_0129,LODA,0.5482,0.4195,0.037
wine_benchmark_0130,KNN,0.5592,0.4404,0.4224
wine_benchmark_0130,LOF,0.5657,0.4361,0.3143
wine_benchmark_0130,PCA,0.5498,0.435,0.006
wine_benchmark_0130,LODA,0.5586,0.4411,0.04
wine_benchmark_0131,KNN,0.56,0.4244,0.4224
wine_benchmark_0131,LOF,0.5712,0.4292,0.3403
wine_benchmark_0131,PCA,0.5577,0.4328,0.006
wine_benchmark_0131,LODA,0.5772,0.4492,0.0385
wine_benchmark_0132,KNN,0.5388,0.3933,0.4188
wine_benchmark_0132,LOF,0.5516,0.4,0.3153
wine_benchmark_0132,PCA,0.541,0.4052,0.007
wine_benchmark_0132,LODA,0.5522,0.4145,0.0401
wine_benchmark_0133,KNN,0.5486,0.4005,0.4239
wine_benchmark_0133,LOF,0.5449,0.3921,0.3183
wine_benchmark_0133,PCA,0.5361,0.402,0.006
wine_benchmark_0133,LODA,0.5976,0.443,0.037
wine_benchmark_0134,KNN,0.5354,0.4131,0.4284
wine_benchmark_0134,LOF,0.5477,0.4195,0.3238
wine_benchmark_0134,PCA,0.5405,0.4217,0.006
wine_benchmark_0134,LODA,0.466,0.3675,0.036
wine_benchmark_0135,KNN,0.5426,0.4024,0.4144
wine_benchmark_0135,LOF,0.5509,0.4024,0.3103
wine_benchmark_0135,PCA,0.5458,0.4174,0.005
wine_benchmark_0135,LODA,0.5393,0.3904,0.043
wine_benchmark_0136,KNN,0.5481,0.4267,0.4174
wine_benchmark_0136,LOF,0.5668,0.4277,0.3043
wine_benchmark_0136,PCA,0.5449,0.4245,0.006
wine_benchmark_0136,LODA,0.5777,0.4347,0.045
wine_benchmark_0137,KNN,0.5451,0.4068,0.4264
wine_benchmark_0137,LOF,0.5504,0.4157,0.3153
wine_benchmark_0137,PCA,0.5424,0.4187,0.006
wine_benchmark_0137,LODA,0.6048,0.4518,0.038
wine_benchmark_0138,KNN,0.5525,0.4135,0.4464
wine_benchmark_0138,LOF,0.5605,0.415,0.3338
wine_benchmark_0138,PCA,0.5375,0.4113,0.006
wine_benchmark_0138,LODA,0.5982,0.4677,0.041
wine_benchmark_0139,KNN,0.548,0.3994,0.4253
wine_benchmark_0139,LOF,0.5609,0.4069,0.3223
wine_benchmark_0139,PCA,0.5459,0.4077,0.007
wine_benchmark_0139,LODA,0.5075,0.3971,0.039
wine_benchmark_0140,KNN,0.5491,0.4074,0.4164
wine_benchmark_0140,LOF,0.542,0.3892,0.3263
wine_benchmark_0140,PCA,0.5372,0.4067,0.006
wine_benchmark_0140,LODA,0.6053,0.4507,0.036
wine_benchmark_0141,KNN,0.5478,0.4281,0.4334
wine_benchmark_0141,LOF,0.5674,0.4291,0.3323
wine_benchmark_0141,PCA,0.5483,0.4219,0.005
wine_benchmark_0141,LODA,0.5628,0.424,0.043
wine_benchmark_0142,KNN,0.5538,0.43,0.4323
wine_benchmark_0142,LOF,0.5692,0.4293,0.3473
wine_benchmark_0142,PCA,0.5527,0.4271,0.007
wine_benchmark_0142,LODA,0.5142,0.3888,0.038
wine_benchmark_0143,KNN,0.5332,0.4021,0.4414
wine_benchmark_0143,LOF,0.5543,0.4103,0.3323
wine_benchmark_0143,PCA,0.5441,0.418,0.006
wine_benchmark_0143,LODA,0.5272,0.4095,0.034
wine_benchmark_0144,KNN,0.5389,0.4083,0.4324
wine_benchmark_0144,LOF,0.5485,0.401,0.3353
wine_benchmark_0144,PCA,0.5375,0.4141,0.006
wine_benchmark_0144,LODA,0.5054,0.3948,0.041
wine_benchmark_0145,KNN,0.5504,0.4175,0.4374
wine_benchmark_0145,LOF,0.5584,0.423,0.3343
wine_benchmark_0145,PCA,0.5427,0.4245,0.005
wine_benchmark_0145,LODA,0.5547,0.4267,0.039
wine_benchmark_0146,KNN,0.5532,0.4136,0.4184
wine_benchmark_0146,LOF,0.5672,0.4226,0.3208
wine_benchmark_0146,PCA,0.5501,0.4189,0.006
wine_benchmark_0146,LODA,0.5632,0.4038,0.036
wine_benchmark_0147,KNN,0.5251,0.3987,0.4329
wine_benchmark_0147,LOF,0.5419,0.4016,0.3363
wine_benchmark_0147,PCA,0.5351,0.4143,0.006
wine_benchmark_0147,LODA,0.4968,0.3838,0.041
wine_benchmark_0148,KNN,0.5508,0.428,0.4384
wine_benchmark_0148,LOF,0.5534,0.4222,0.3313
wine_benchmark_0148,PCA,0.5444,0.428,0.006
wine_benchmark_0148,LODA,0.5194,0.4185,0.037
wine_benchmark_0149,KNN,0.5499,0.4179,0.4434
wine_benchmark_0149,LOF,0.5616,0.4282,0.3353
wine_benchmark_0149,PCA,0.5297,0.4099,0.006
wine_benchmark_0149,LODA,0.5599,0.4267,0.039
wine_benchmark_0150,KNN,0.5446,0.431,0.4584
wine_benchmark_0150,LOF,0.549,0.4317,0.3433
wine_benchmark_0150,PCA,0.5348,0.4293,0.006
wine_benchmark_0150,LODA,0.5526,0.4467,0.04
wine_benchmark_0151,KNN,0.5475,0.4124,0.4334
wine_benchmark_0151,LOF,0.5627,0.4205,0.3303
wine_benchmark_0151,PCA,0.5405,0.4183,0.006
wine_benchmark_0151,LODA,0.5687,0.4393,0.036
wine_benchmark_0152,KNN,0.5527,0.4236,0.4564
wine_benchmark_0152,LOF,0.5649,0.4273,0.3363
wine_benchmark_0152,PCA,0.5499,0.4288,0.006
wine_benchmark_0152,LODA,0.5933,0.4442,0.037
wine_benchmark_0153,KNN,0.5553,0.4206,0.4219
wine_benchmark_0153,LOF,0.5583,0.4161,0.3183
wine_benchmark_0153,PCA,0.5619,0.4236,0.006
wine_benchmark_0153,LODA,0.5809,0.4357,0.039
wine_benchmark_0154,KNN,0.5496,0.4078,0.4434
wine_benchmark_0154,LOF,0.5463,0.4071,0.3408
wine_benchmark_0154,PCA,0.5455,0.4284,0.006
wine_benchmark_0154,LODA,0.5811,0.4394,0.039
wine_benchmark_0155,KNN,0.5429,0.4143,0.4324
wine_benchmark_0155,LOF,0.5432,0.4164,0.3363
wine_benchmark_0155,PCA,0.5459,0.4287,0.006
wine_benchmark_0155,LODA,0.5667,0.4416,0.039
wine_benchmark_0156,KNN,0.5351,0.4063,0.4384
wine_benchmark_0156,LOF,0.5473,0.4217,0.3363
wine_benchmark_0156,PCA,0.5479,0.4165,0.006
wine_benchmark_0156,LODA,0.4889,0.3572,0.04
wine_benchmark_0157,KNN,0.5575,0.4218,0.4334
wine_benchmark_0157,LOF,0.561,0.4358,0.3343
wine_benchmark_0157,PCA,0.5481,0.4347,0.006
wine_benchmark_0157,LODA,0.4581,0.3544,0.044
wine_benchmark_0158,KNN,0.5516,0.4244,0.4164
wine_benchmark_0158,LOF,0.5581,0.4164,0.3103
wine_benchmark_0158,PCA,0.5575,0.4302,0.006
wine_benchmark_0158,LODA,0.5436,0.4193,0.038
wine_benchmark_0159,KNN,0.5397,0.4455,0.4144
wine_benchmark_0159,LOF,0.5424,0.4441,0.3113
wine_benchmark_0159,PCA,0.5283,0.4421,0.006
wine_benchmark_0159,LODA,0.5045,0.4114,0.038
wine_benchmark_0160,KNN,0.5399,0.4074,0.4344
wine_benchmark_0160,LOF,0.5535,0.3931,0.3363
wine_benchmark_0160,PCA,0.5431,0.4081,0.006
wine_benchmark_0160,LODA,0.5388,0.3968,0.038
wine_benchmark_0161,KNN,0.5361,0.4003,0.4389
wine_benchmark_0161,LOF,0.5377,0.3981,0.3293
wine_benchmark_0161,PCA,0.5151,0.3974,0.005
wine_benchmark_0161,LODA,0.4935,0.3661,0.038
wine_benchmark_0162,KNN,0.5345,0.4041,0.4274
wine_benchmark_0162,LOF,0.5536,0.4112,0.3408
wine_benchmark_0162,PCA,0.5103,0.3846,0.006
wine_benchmark_0162,LODA,0.5321,0.3972,0.041
wine_benchmark_0163,KNN,0.537,0.3801,0.4404
wine_benchmark_0163,LOF,0.5522,0.3953,0.3293
wine_benchmark_0163,PCA,0.5229,0.3923,0.006
wine_benchmark_0163,LODA,0.5276,0.3801,0.039
wine_benchmark_0164,KNN,0.5313,0.3958,0.4344
wine_benchmark_0164,LOF,0.5416,0.4023,0.3353
wine_benchmark_0164,PCA,0.5134,0.398,0.005
wine_benchmark_0164,LODA,0.5196,0.4023,0.038
wine_benchmark_0165,KNN,0.5276,0.403,0.4264
wine_benchmark_0165,LOF,0.5436,0.4164,0.3253
wine_benchmark_0165,PCA,0.5196,0.4113,0.006
wine_benchmark_0165,LODA,0.5137,0.3898,0.039
wine_benchmark_0166,KNN,0.5323,0.4032,0.4284
wine_benchmark_0166,LOF,0.5481,0.4108,0.3353
wine_benchmark_0166,PCA,0.5146,0.4022,0.007
wine_benchmark_0166,LODA,0.5128,0.3935,0.039
wine_benchmark_0167,KNN,0.5345,0.4144,0.4344
wine_benchmark_0167,LOF,0.5482,0.4272,0.3343
wine_benchmark_0167,PCA,0.5249,0.4109,0.006
wine_benchmark_0167,LODA,0.5422,0.4222,0.04
wine_benchmark_0168,KNN,0.5313,0.3929,0.4229
wine_benchmark_0168,LOF,0.5473,0.402,0.3173
wine_benchmark_0168,PCA,0.5233,0.3906,0.006
wine_benchmark_0168,LODA,0.4894,0.3598,0.038
wine_benchmark_0169,KNN,0.5387,0.4092,0.4284
wine_benchmark_0169,LOF,0.5429,0.396,0.3253
wine_benchmark_0169,PCA,0.5175,0.3887,0.006
wine_benchmark_0169,LODA,0.4917,0.3656,0.0371
wine_benchmark_0170,KNN,0.5332,0.3889,0.431
wine_benchmark_0170,LOF,0.5507,0.4069,0.3313
wine_benchmark_0170,PCA,0.5227,0.3934,0.006
wine_benchmark_0170,LODA,0.5412,0.4084,0.038
wine_benchmark_0171,KNN,0.5387,0.3902,0.4207
wine_benchmark_0171,LOF,0.5406,0.3894,0.3094
wine_benchmark_0171,PCA,0.5276,0.3879,0.006
wine_benchmark_0171,LODA,0.6106,0.447,0.039
wine_benchmark_0172,KNN,0.5341,0.405,0.4304
wine_benchmark_0172,LOF,0.5491,0.4133,0.3303
wine_benchmark_0172,PCA,0.5223,0.3955,0.006
wine_benchmark_0172,LODA,0.5338,0.402,0.04
wine_benchmark_0173,KNN,0.5266,0.408,0.4344
wine_benchmark_0173,LOF,0.5426,0.4102,0.3193
wine_benchmark_0173,PCA,0.5141,0.3978,0.006
wine_benchmark_0173,LODA,0.5498,0.4255,0.038
wine_benchmark_0174,KNN,0.5286,0.4013,0.4444
wine_benchmark_0174,LOF,0.5464,0.4031,0.3323
wine_benchmark_0174,PCA,0.5236,0.3991,0.01
wine_benchmark_0174,LODA,0.4867,0.354,0.037
wine_benchmark_0175,KNN,0.5324,0.4026,0.4264
wine_benchmark_0175,LOF,0.5455,0.4126,0.3228
wine_benchmark_0175,PCA,0.5089,0.3933,0.006
wine_benchmark_0175,LODA,0.5143,0.3926,0.039
wine_benchmark_0176,KNN,0.5232,0.3852,0.4374
wine_benchmark_0176,LOF,0.5364,0.3985,0.3213
wine_benchmark_0176,PCA,0.5164,0.3874,0.006
wine_benchmark_0176,LODA,0.4756,0.3481,0.041
wine_benchmark_0177,KNN,0.5283,0.3916,0.4244
wine_benchmark_0177,LOF,0.5553,0.4122,0.3213
wine_benchmark_0177,PCA,0.5216,0.4027,0.005
wine_benchmark_0177,LODA,0.5079,0.368,0.038
wine_benchmark_0178,KNN,0.5307,0.3958,0.4284
wine_benchmark_0178,LOF,0.5478,0.4016,0.3154
wine_benchmark_0178,PCA,0.5316,0.4119,0.006
wine_benchmark_0178,LODA,0.5491,0.4316,0.036
wine_benchmark_0179,KNN,0.5302,0.4108,0.4204
wine_benchmark_0179,LOF,0.5434,0.4012,0.3153
wine_benchmark_0179,PCA,0.5317,0.4093,0.006
wine_benchmark_0179,LODA,0.5278,0.4063,0.04
wine_benchmark_0180,KNN,0.5309,0.4018,0.4334
wine_benchmark_0180,LOF,0.5479,0.4065,0.3223
wine_benchmark_0180,PCA,0.5158,0.3944,0.008
wine_benchmark_0180,LODA,0.4835,0.3622,0.04
wine_benchmark_0181,KNN,0.4927,0.434,0.2442
wine_benchmark_0181,LOF,0.5033,0.4477,0.1852
wine_benchmark_0181,PCA,0.4815,0.4364,0.007
wine_benchmark_0181,LODA,0.4955,0.4505,0.03
wine_benchmark_0182,KNN,0.4963,0.4492,0.2382
wine_benchmark_0182,LOF,0.5017,0.4556,0.1812
wine_benchmark_0182,PCA,0.4834,0.4492,0.005
wine_benchmark_0182,LODA,0.4723,0.4335,0.028
wine_benchmark_0183,KNN,0.4907,0.4288,0.2462
wine_benchmark_0183,LOF,0.5096,0.4478,0.1742
wine_benchmark_0183,PCA,0.4873,0.4393,0.004
wine_benchmark_0183,LODA,0.5042,0.4463,0.03
wine_benchmark_0184,KNN,0.5056,0.4457,0.2402
wine_benchmark_0184,LOF,0.5136,0.455,0.1832
wine_benchmark_0184,PCA,0.4857,0.4424,0.004
wine_benchmark_0184,LODA,0.4943,0.4429,0.029
wine_benchmark_0185,KNN,0.5069,0.4424,0.2373
wine_benchmark_0185,LOF,0.5248,0.4625,0.1687
wine_benchmark_0185,PCA,0.4916,0.4401,0.005
wine_benchmark_0185,LODA,0.5019,0.4504,0.028
wine_benchmark_0186,KNN,0.497,0.4354,0.2362
wine_benchmark_0186,LOF,0.516,0.4644,0.1752
wine_benchmark_0186,PCA,0.4813,0.4316,0.005
wine_benchmark_0186,LODA,0.5126,0.456,0.029
wine_benchmark_0187,KNN,0.4852,0.4234,0.2422
wine_benchmark_0187,LOF,0.5007,0.4461,0.1732
wine_benchmark_0187,PCA,0.4705,0.4234,0.004
wine_benchmark_0187,LODA,0.4799,0.414,0.028
wine_benchmark_0188,KNN,0.4926,0.4262,0.2372
wine_benchmark_0188,LOF,0.5086,0.4497,0.1682
wine_benchmark_0188,PCA,0.4873,0.4374,0.004
wine_benchmark_0188,LODA,0.4969,0.4397,0.031
wine_benchmark_0189,KNN,0.4944,0.4268,0.2502
wine_benchmark_0189,LOF,0.5176,0.4551,0.1762
wine_benchmark_0189,PCA,0.4725,0.4268,0.005
wine_benchmark_0189,LODA,0.4851,0.4363,0.029
wine_benchmark_0190,KNN,0.4867,0.4356,0.2402
wine_benchmark_0190,LOF,0.5057,0.4563,0.1722
wine_benchmark_0190,PCA,0.4734,0.4243,0.004
wine_benchmark_0190,LODA,0.4755,0.4299,0.028
wine_benchmark_0191,KNN,0.5043,0.445,0.2462
wine_benchmark_0191,LOF,0.5136,0.4599,0.1742
wine_benchmark_0191,PCA,0.4745,0.431,0.005
wine_benchmark_0191,LODA,0.4639,0.4226,0.031
wine_benchmark_0192,KNN,0.4943,0.4489,0.2522
wine_benchmark_0192,LOF,0.5136,0.4656,0.1762
wine_benchmark_0192,PCA,0.4969,0.4527,0.006
wine_benchmark_0192,LODA,0.4756,0.4389,0.03
wine_benchmark_0193,KNN,0.4983,0.4382,0.2492
wine_benchmark_0193,LOF,0.5149,0.4607,0.1672
wine_benchmark_0193,PCA,0.4777,0.4298,0.004
wine_benchmark_0193,LODA,0.5109,0.4579,0.029
wine_benchmark_0194,KNN,0.4997,0.4418,0.2422
wine_benchmark_0194,LOF,0.5183,0.4713,0.1692
wine_benchmark_0194,PCA,0.4804,0.4344,0.005
wine_benchmark_0194,LODA,0.5014,0.4464,0.03
wine_benchmark_0195,KNN,0.4911,0.4352,0.2397
wine_benchmark_0195,LOF,0.5088,0.4565,0.1692
wine_benchmark_0195,PCA,0.4804,0.4352,0.005
wine_benchmark_0195,LODA,0.4987,0.4481,0.03
wine_benchmark_0196,KNN,0.4924,0.4218,0.2392
wine_benchmark_0196,LOF,0.5058,0.4427,0.1732
wine_benchmark_0196,PCA,0.4803,0.4246,0.005
wine_benchmark_0196,LODA,0.4933,0.4313,0.028
wine_benchmark_0197,KNN,0.5065,0.4518,0.2413
wine_benchmark_0197,LOF,0.5186,0.4677,0.1705
wine_benchmark_0197,PCA,0.491,0.4434,0.004
wine_benchmark_0197,LODA,0.4913,0.435,0.031
wine_benchmark_0198,KNN,0.4974,0.4617,0.2342
wine_benchmark_0198,LOF,0.5118,0.4732,0.1702
wine_benchmark_0198,PCA,0.4909,0.4613,0.005
wine_benchmark_0198,LODA,0.505,0.4641,0.027
wine_benchmark_0199,KNN,0.4985,0.4611,0.2422
wine_benchmark_0199,LOF,0.5156,0.4639,0.1692
wine_benchmark_0199,PCA,0.4813,0.4444,0.005
wine_benchmark_0199,LODA,0.4891,0.4426,0.03
wine_benchmark_0200,KNN,0.4913,0.4445,0.2452
wine_benchmark_0200,LOF,0.5043,0.4582,0.1872
wine_benchmark_0200,PCA,0.4729,0.44,0.006
wine_benchmark_0200,LODA,0.4892,0.4545,0.031
wine_benchmark_0201,KNN,0.5067,0.4543,0.2422
wine_benchmark_0201,LOF,0.5147,0.4626,0.1822
wine_benchmark_0201,PCA,0.4879,0.4414,0.005
wine_benchmark_0201,LODA,0.5004,0.4589,0.028
wine_benchmark_0202,KNN,0.4877,0.425,0.2432
wine_benchmark_0202,LOF,0.5005,0.4269,0.1672
wine_benchmark_0202,PCA,0.486,0.4201,0.005
wine_benchmark_0202,LODA,0.5156,0.4405,0.028
wine_benchmark_0203,KNN,0.503,0.4475,0.2432
wine_benchmark_0203,LOF,0.5169,0.4816,0.1802
wine_benchmark_0203,PCA,0.4858,0.4457,0.005
wine_benchmark_0203,LODA,0.4851,0.4365,0.029
wine_benchmark_0204,KNN,0.4944,0.4419,0.2422
wine_benchmark_0204,LOF,0.5082,0.4521,0.1692
wine_benchmark_0204,PCA,0.4823,0.4456,0.005
wine_benchmark_0204,LODA,0.4812,0.4326,0.029
wine_benchmark_0205,KNN,0.5061,0.4562,0.2432
wine_benchmark_0205,LOF,0.5164,0.4553,0.1682
wine_benchmark_0205,PCA,0.4918,0.4488,0.005
wine_benchmark_0205,LODA,0.5074,0.4562,0.034
wine_benchmark_0206,KNN,0.5053,0.4563,0.2382
wine_benchmark_0206,LOF,0.5153,0.4655,0.1772
wine_benchmark_0206,PCA,0.4892,0.448,0.004
wine_benchmark_0206,LODA,0.5108,0.4637,0.033
wine_benchmark_0207,KNN,0.4989,0.4562,0.2427
wine_benchmark_0207,LOF,0.5153,0.4682,0.1712
wine_benchmark_0207,PCA,0.4858,0.447,0.005
wine_benchmark_0207,LODA,0.4988,0.4516,0.031
wine_benchmark_0208,KNN,0.4935,0.4436,0.2442
wine_benchmark_0208,LOF,0.511,0.4584,0.1753
wine_benchmark_0208,PCA,0.4883,0.4464,0.005
wine_benchmark_0208,LODA,0.5308,0.4834,0.0281
wine_benchmark_0209,KNN,0.4978,0.4366,0.2382
wine_benchmark_0209,LOF,0.5154,0.4519,0.1692
wine_benchmark_0209,PCA,0.4873,0.4337,0.004
wine_benchmark_0209,LODA,0.4832,0.4204,0.029
wine_benchmark_0210,KNN,0.4988,0.4547,0.2512
wine_benchmark_0210,LOF,0.5019,0.4575,0.1742
wine_benchmark_0210,PCA,0.4867,0.4455,0.004
wine_benchmark_0210,LODA,0.5111,0.4547,0.033
wine_benchmark_0211,KNN,0.4923,0.4317,0.2502
wine_benchmark_0211,LOF,0.5097,0.4552,0.1672
wine_benchmark_0211,PCA,0.4828,0.443,0.004
wine_benchmark_0211,LODA,0.5055,0.4491,0.032
wine_benchmark_0212,KNN,0.4966,0.4376,0.2382
wine_benchmark_0212,LOF,0.5098,0.4471,0.1742
wine_benchmark_0212,PCA,0.4917,0.4433,0.005
wine_benchmark_0212,LODA,0.507,0.4579,0.03
wine_benchmark_0213,KNN,0.4977,0.4489,0.2412
wine_benchmark_0213,LOF,0.5097,0.4582,0.1652
wine_benchmark_0213,PCA,0.4787,0.4349,0.004
wine_benchmark_0213,LODA,0.484,0.4359,0.031
wine_benchmark_0214,KNN,0.5092,0.4574,0.2392
wine_benchmark_0214,LOF,0.5239,0.4648,0.1752
wine_benchmark_0214,PCA,0.4872,0.4471,0.005
wine_benchmark_0214,LODA,0.5153,0.4667,0.03
wine_benchmark_0215,KNN,0.502,0.4519,0.2392
wine_benchmark_0215,LOF,0.5205,0.4675,0.1682
wine_benchmark_0215,PCA,0.4808,0.4381,0.004
wine_benchmark_0215,LODA,0.4987,0.4537,0.031
wine_benchmark_0216,KNN,0.495,0.4302,0.2532
wine_benchmark_0216,LOF,0.5108,0.4508,0.1872
wine_benchmark_0216,PCA,0.4876,0.4396,0.005
wine_benchmark_0216,LODA,0.4949,0.4424,0.03
wine_benchmark_0217,KNN,0.5028,0.4509,0.2402
wine_benchmark_0217,LOF,0.5116,0.4491,0.1742
wine_benchmark_0217,PCA,0.4897,0.4444,0.004
wine_benchmark_0217,LODA,0.4894,0.45,0.031
wine_benchmark_0218,KNN,0.4935,0.4294,0.2442
wine_benchmark_0218,LOF,0.5171,0.4476,0.1702
wine_benchmark_0218,PCA,0.4807,0.4284,0.004
wine_benchmark_0218,LODA,0.4906,0.4246,0.032
wine_benchmark_0219,KNN,0.5013,0.4398,0.2402
wine_benchmark_0219,LOF,0.509,0.4479,0.1732
wine_benchmark_0219,PCA,0.4881,0.4365,0.005
wine_benchmark_0219,LODA,0.4784,0.4202,0.03
wine_benchmark_0220,KNN,0.4978,0.4396,0.2387
wine_benchmark_0220,LOF,0.5035,0.4386,0.2052
wine_benchmark_0220,PCA,0.4786,0.4292,0.004
wine_benchmark_0220,LODA,0.5002,0.4555,0.03
wine_benchmark_0221,KNN,0.4958,0.4381,0.2462
wine_benchmark_0221,LOF,0.5119,0.4531,0.1944
wine_benchmark_0221,PCA,0.4832,0.4362,0.005
wine_benchmark_0221,LODA,0.4983,0.4456,0.0351
wine_benchmark_0222,KNN,0.4856,0.4407,0.2432
wine_benchmark_0222,LOF,0.5003,0.4398,0.1755
wine_benchmark_0222,PCA,0.481,0.4407,0.004
wine_benchmark_0222,LODA,0.477,0.4361,0.029
wine_benchmark_0223,KNN,0.4987,0.4568,0.2442
wine_benchmark_0223,LOF,0.5118,0.4722,0.1722
wine_benchmark_0223,PCA,0.4703,0.4422,0.004
wine_benchmark_0223,LODA,0.4611,0.4277,0.043
wine_benchmark_0224,KNN,0.494,0.4426,0.2502
wine_benchmark_0224,LOF,0.4998,0.4481,0.1822
wine_benchmark_0224,PCA,0.4811,0.4435,0.005
wine_benchmark_0224,LODA,0.4921,0.4444,0.03
wine_benchmark_0225,KNN,0.4911,0.4541,0.2422
wine_benchmark_0225,LOF,0.5156,0.4656,0.1796
wine_benchmark_0225,PCA,0.4793,0.4418,0.005
wine_benchmark_0225,LODA,0.5075,0.4656,0.031
wine_benchmark_0226,KNN,0.4988,0.449,0.2432
wine_benchmark_0226,LOF,0.5122,0.4661,0.1802
wine_benchmark_0226,PCA,0.4877,0.4508,0.005
wine_benchmark_0226,LODA,0.4945,0.4453,0.032
wine_benchmark_0227,KNN,0.4898,0.4439,0.2382
wine_benchmark_0227,LOF,0.5103,0.4533,0.1852
wine_benchmark_0227,PCA,0.479,0.4346,0.005
wine_benchmark_0227,LODA,0.4915,0.4449,0.03
wine_benchmark_0228,KNN,0.4887,0.44,0.2502
wine_benchmark_0228,LOF,0.5004,0.452,0.1812
wine_benchmark_0228,PCA,0.4799,0.4363,0.006
wine_benchmark_0228,LODA,0.4971,0.4557,0.03
wine_benchmark_0229,KNN,0.4946,0.437,0.2432
wine_benchmark_0229,LOF,0.5059,0.4574,0.1982
wine_benchmark_0229,PCA,0.4846,0.4454,0.006
wine_benchmark_0229,LODA,0.5027,0.4519,0.029
wine_benchmark_0230,KNN,0.4978,0.4544,0.2412
wine_benchmark_0230,LOF,0.5069,0.4635,0.1692
wine_benchmark_0230,PCA,0.4764,0.4425,0.004
wine_benchmark_0230,LODA,0.5126,0.4681,0.029
wine_benchmark_0231,KNN,0.5009,0.4434,0.2402
wine_benchmark_0231,LOF,0.5149,0.4557,0.1742
wine_benchmark_0231,PCA,0.4808,0.4249,0.005
wine_benchmark_0231,LODA,0.4684,0.4179,0.0315
wine_benchmark_0232,KNN,0.4873,0.4236,0.2392
wine_benchmark_0232,LOF,0.4966,0.4381,0.1882
wine_benchmark_0232,PCA,0.484,0.434,0.005
wine_benchmark_0232,LODA,0.473,0.4255,0.029
wine_benchmark_0233,KNN,0.4958,0.4381,0.2507
wine_benchmark_0233,LOF,0.5082,0.4503,0.1796
wine_benchmark_0233,PCA,0.4853,0.44,0.005
wine_benchmark_0233,LODA,0.5055,0.4629,0.029
wine_benchmark_0234,KNN,0.4948,0.4406,0.2883
wine_benchmark_0234,LOF,0.5122,0.462,0.1802
wine_benchmark_0234,PCA,0.4778,0.4341,0.005
wine_benchmark_0234,LODA,0.4881,0.442,0.033
wine_benchmark_0235,KNN,0.4896,0.4292,0.2442
wine_benchmark_0235,LOF,0.5091,0.463,0.1712
wine_benchmark_0235,PCA,0.4852,0.4386,0.004
wine_benchmark_0235,LODA,0.4904,0.4367,0.03
wine_benchmark_0236,KNN,0.494,0.4428,0.2372
wine_benchmark_0236,LOF,0.5051,0.4527,0.1782
wine_benchmark_0236,PCA,0.4706,0.4283,0.004
wine_benchmark_0236,LODA,0.4715,0.4221,0.033
wine_benchmark_0237,KNN,0.4911,0.4469,0.2412
wine_benchmark_0237,LOF,0.5053,0.4552,0.1692
wine_benchmark_0237,PCA,0.4723,0.4358,0.004
