benchmark_id,Model,ROC,precision at rank n,execution time
imgseg_benchmark_1289,KNN,0.8027,0.0952,0.1061
imgseg_benchmark_1289,LOF,0.6449,0.0476,0.0611
imgseg_benchmark_1289,PCA,0.801,0.4444,0.003
imgseg_benchmark_1289,LODA,0.3601,0.0159,0.02
imgseg_benchmark_1290,KNN,0.8102,0.0635,0.1087
imgseg_benchmark_1290,LOF,0.8416,0.0952,0.0571
imgseg_benchmark_1290,PCA,0.7706,0.2857,0.002
imgseg_benchmark_1290,LODA,0.7751,0.3175,0.021
imgseg_benchmark_1291,KNN,0.7606,0.0159,0.1035
imgseg_benchmark_1291,LOF,0.5932,0.0635,0.0561
imgseg_benchmark_1291,PCA,0.7228,0.3968,0.003
imgseg_benchmark_1291,LODA,0.5506,0.0317,0.02
imgseg_benchmark_1292,KNN,0.7532,0.0635,0.1011
imgseg_benchmark_1292,LOF,0.7455,0.0794,0.05
imgseg_benchmark_1292,PCA,0.747,0.3651,0.003
imgseg_benchmark_1292,LODA,0.6872,0.1129,0.02
imgseg_benchmark_1293,KNN,0.7766,0.0635,0.1081
imgseg_benchmark_1293,LOF,0.7118,0.0794,0.054
imgseg_benchmark_1293,PCA,0.747,0.381,0.003
imgseg_benchmark_1293,LODA,0.6995,0.0476,0.02
imgseg_benchmark_1294,KNN,0.7646,0.1111,0.1041
imgseg_benchmark_1294,LOF,0.8015,0.0952,0.054
imgseg_benchmark_1294,PCA,0.7216,0.3333,0.003
imgseg_benchmark_1294,LODA,0.533,0.0635,0.02
imgseg_benchmark_1295,KNN,0.7816,0.0317,0.1151
imgseg_benchmark_1295,LOF,0.7391,0.127,0.0621
imgseg_benchmark_1295,PCA,0.7508,0.3333,0.0035
imgseg_benchmark_1295,LODA,0.6115,0.3175,0.023
imgseg_benchmark_1296,KNN,0.8183,0.127,0.1094
imgseg_benchmark_1296,LOF,0.7226,0.0794,0.0579
imgseg_benchmark_1296,PCA,0.7624,0.3492,0.003
imgseg_benchmark_1296,LODA,0.7412,0.3968,0.021
imgseg_benchmark_1297,KNN,0.7849,0.0635,0.1071
imgseg_benchmark_1297,LOF,0.8253,0.0952,0.0561
imgseg_benchmark_1297,PCA,0.7284,0.3175,0.003
imgseg_benchmark_1297,LODA,0.6865,0.1746,0.02
imgseg_benchmark_1298,KNN,0.7621,0.0952,0.1121
imgseg_benchmark_1298,LOF,0.7012,0.0794,0.0661
imgseg_benchmark_1298,PCA,0.7455,0.3492,0.003
imgseg_benchmark_1298,LODA,0.6697,0.0952,0.023
imgseg_benchmark_1299,KNN,0.7963,0.0794,0.1016
imgseg_benchmark_1299,LOF,0.8548,0.127,0.053
imgseg_benchmark_1299,PCA,0.7306,0.3016,0.003
imgseg_benchmark_1299,LODA,0.6723,0.0794,0.021
imgseg_benchmark_1300,KNN,0.7657,0.0476,0.1111
imgseg_benchmark_1300,LOF,0.7276,0.0635,0.0581
imgseg_benchmark_1300,PCA,0.7332,0.3492,0.003
imgseg_benchmark_1300,LODA,0.6376,0.127,0.021
imgseg_benchmark_1301,KNN,0.8044,0.0159,0.1081
imgseg_benchmark_1301,LOF,0.8576,0.1746,0.0641
imgseg_benchmark_1301,PCA,0.6769,0.2381,0.003
imgseg_benchmark_1301,LODA,0.454,0.2222,0.026
imgseg_benchmark_1302,KNN,0.8397,0.0635,0.1041
imgseg_benchmark_1302,LOF,0.8166,0.0794,0.054
imgseg_benchmark_1302,PCA,0.7575,0.3333,0.003
imgseg_benchmark_1302,LODA,0.7283,0.2857,0.021
imgseg_benchmark_1303,KNN,0.7964,0.0794,0.1081
imgseg_benchmark_1303,LOF,0.6098,0.0635,0.054
imgseg_benchmark_1303,PCA,0.7717,0.4286,0.003
imgseg_benchmark_1303,LODA,0.7091,0.1746,0.02
imgseg_benchmark_1304,KNN,0.7363,0.0317,0.1041
imgseg_benchmark_1304,LOF,0.83,0.0159,0.0581
imgseg_benchmark_1304,PCA,0.6948,0.3016,0.002
imgseg_benchmark_1304,LODA,0.7135,0.3016,0.02
imgseg_benchmark_1305,KNN,0.8075,0.0635,0.1091
imgseg_benchmark_1305,LOF,0.8294,0.0476,0.054
imgseg_benchmark_1305,PCA,0.7323,0.3175,0.003
imgseg_benchmark_1305,LODA,0.7463,0.3016,0.024
imgseg_benchmark_1306,KNN,0.8071,0.0317,0.1071
imgseg_benchmark_1306,LOF,0.7377,0.0484,0.053
imgseg_benchmark_1306,PCA,0.7816,0.3175,0.003
imgseg_benchmark_1306,LODA,0.7487,0.3387,0.022
imgseg_benchmark_1307,KNN,0.7869,0.0794,0.1031
imgseg_benchmark_1307,LOF,0.6814,0.0794,0.052
imgseg_benchmark_1307,PCA,0.6718,0.3651,0.003
imgseg_benchmark_1307,LODA,0.6088,0.0952,0.021
imgseg_benchmark_1308,KNN,0.7482,0.0323,0.1071
imgseg_benchmark_1308,LOF,0.6018,0.0317,0.0631
imgseg_benchmark_1308,PCA,0.7415,0.4444,0.003
imgseg_benchmark_1308,LODA,0.5928,0.1587,0.028
imgseg_benchmark_1309,KNN,0.8045,0.0952,0.1071
imgseg_benchmark_1309,LOF,0.7184,0.0635,0.054
imgseg_benchmark_1309,PCA,0.725,0.3651,0.003
imgseg_benchmark_1309,LODA,0.6592,0.2063,0.021
imgseg_benchmark_1310,KNN,0.7332,0.0,0.1051
imgseg_benchmark_1310,LOF,0.8087,0.0317,0.0551
imgseg_benchmark_1310,PCA,0.7085,0.3016,0.002
imgseg_benchmark_1310,LODA,0.5894,0.2857,0.022
imgseg_benchmark_1311,KNN,0.768,0.0476,0.1051
imgseg_benchmark_1311,LOF,0.8249,0.0635,0.056
imgseg_benchmark_1311,PCA,0.7413,0.2857,0.003
imgseg_benchmark_1311,LODA,0.6855,0.1905,0.026
imgseg_benchmark_1312,KNN,0.7735,0.0476,0.1091
imgseg_benchmark_1312,LOF,0.6336,0.0794,0.0641
imgseg_benchmark_1312,PCA,0.7361,0.4127,0.003
imgseg_benchmark_1312,LODA,0.6054,0.0159,0.025
imgseg_benchmark_1313,KNN,0.7777,0.0635,0.1086
imgseg_benchmark_1313,LOF,0.6513,0.0794,0.055
imgseg_benchmark_1313,PCA,0.7473,0.3968,0.003
imgseg_benchmark_1313,LODA,0.7163,0.4603,0.021
imgseg_benchmark_1314,KNN,0.7975,0.0317,0.1017
imgseg_benchmark_1314,LOF,0.6383,0.0317,0.0515
imgseg_benchmark_1314,PCA,0.8206,0.4127,0.003
imgseg_benchmark_1314,LODA,0.7323,0.3016,0.02
imgseg_benchmark_1315,KNN,0.6804,0.0635,0.1031
imgseg_benchmark_1315,LOF,0.8409,0.1905,0.054
imgseg_benchmark_1315,PCA,0.6236,0.1746,0.002
imgseg_benchmark_1315,LODA,0.5532,0.1905,0.02
imgseg_benchmark_1316,KNN,0.7371,0.0476,0.1076
imgseg_benchmark_1316,LOF,0.8481,0.2857,0.052
imgseg_benchmark_1316,PCA,0.6971,0.2698,0.003
imgseg_benchmark_1316,LODA,0.64,0.2698,0.022
imgseg_benchmark_1317,KNN,0.7678,0.0635,0.1021
imgseg_benchmark_1317,LOF,0.8281,0.1587,0.05
imgseg_benchmark_1317,PCA,0.7206,0.2857,0.003
imgseg_benchmark_1317,LODA,0.6095,0.2381,0.02
imgseg_benchmark_1318,KNN,0.7899,0.0476,0.1081
imgseg_benchmark_1318,LOF,0.6221,0.0794,0.054
imgseg_benchmark_1318,PCA,0.7379,0.381,0.003
imgseg_benchmark_1318,LODA,0.5644,0.4127,0.022
imgseg_benchmark_1319,KNN,0.8062,0.0317,0.1051
imgseg_benchmark_1319,LOF,0.63,0.0952,0.054
imgseg_benchmark_1319,PCA,0.7851,0.3968,0.003
imgseg_benchmark_1319,LODA,0.6924,0.1905,0.0205
imgseg_benchmark_1320,KNN,0.8135,0.0317,0.1061
imgseg_benchmark_1320,LOF,0.5945,0.0635,0.0581
imgseg_benchmark_1320,PCA,0.7669,0.4127,0.003
imgseg_benchmark_1320,LODA,0.7846,0.4286,0.02
imgseg_benchmark_1501,KNN,0.7518,0.1591,0.1111
imgseg_benchmark_1501,LOF,0.6749,0.1439,0.0601
imgseg_benchmark_1501,PCA,0.7382,0.4091,0.003
imgseg_benchmark_1501,LODA,0.6991,0.4318,0.02
imgseg_benchmark_1502,KNN,0.7312,0.1439,0.1161
imgseg_benchmark_1502,LOF,0.6647,0.1364,0.0631
imgseg_benchmark_1502,PCA,0.7412,0.3939,0.003
imgseg_benchmark_1502,LODA,0.5875,0.0758,0.022
imgseg_benchmark_1503,KNN,0.7093,0.1591,0.1161
imgseg_benchmark_1503,LOF,0.665,0.1894,0.0581
imgseg_benchmark_1503,PCA,0.723,0.4015,0.003
imgseg_benchmark_1503,LODA,0.6139,0.2197,0.02
imgseg_benchmark_1504,KNN,0.7378,0.1742,0.1121
imgseg_benchmark_1504,LOF,0.6166,0.1288,0.0641
imgseg_benchmark_1504,PCA,0.704,0.3485,0.003
imgseg_benchmark_1504,LODA,0.65,0.2576,0.021
imgseg_benchmark_1505,KNN,0.7044,0.1679,0.1111
imgseg_benchmark_1505,LOF,0.6067,0.1288,0.0581
imgseg_benchmark_1505,PCA,0.7,0.3182,0.003
imgseg_benchmark_1505,LODA,0.6765,0.3258,0.022
imgseg_benchmark_1506,KNN,0.7444,0.2121,0.1161
imgseg_benchmark_1506,LOF,0.6968,0.1591,0.0601
imgseg_benchmark_1506,PCA,0.7077,0.3788,0.002
imgseg_benchmark_1506,LODA,0.5785,0.1364,0.021
imgseg_benchmark_1507,KNN,0.7376,0.1667,0.1151
imgseg_benchmark_1507,LOF,0.6758,0.1515,0.0591
imgseg_benchmark_1507,PCA,0.7016,0.3864,0.003
imgseg_benchmark_1507,LODA,0.6853,0.3485,0.02
imgseg_benchmark_1508,KNN,0.7443,0.145,0.1131
imgseg_benchmark_1508,LOF,0.6319,0.1667,0.0591
imgseg_benchmark_1508,PCA,0.7169,0.3712,0.003
imgseg_benchmark_1508,LODA,0.6028,0.2424,0.02
imgseg_benchmark_1509,KNN,0.7159,0.1288,0.1171
imgseg_benchmark_1509,LOF,0.5853,0.0606,0.0581
imgseg_benchmark_1509,PCA,0.7254,0.3939,0.003
imgseg_benchmark_1509,LODA,0.6892,0.3864,0.021
imgseg_benchmark_1510,KNN,0.7182,0.1894,0.1141
imgseg_benchmark_1510,LOF,0.6513,0.1894,0.0721
imgseg_benchmark_1510,PCA,0.7581,0.4015,0.003
imgseg_benchmark_1510,LODA,0.5966,0.4091,0.022
imgseg_benchmark_1511,KNN,0.7331,0.197,0.1101
imgseg_benchmark_1511,LOF,0.6399,0.1603,0.0601
imgseg_benchmark_1511,PCA,0.7067,0.3636,0.003
imgseg_benchmark_1511,LODA,0.5977,0.0606,0.02
imgseg_benchmark_1512,KNN,0.7354,0.1591,0.1101
imgseg_benchmark_1512,LOF,0.6682,0.1667,0.0571
imgseg_benchmark_1512,PCA,0.6982,0.3258,0.003
imgseg_benchmark_1512,LODA,0.6629,0.2652,0.022
imgseg_benchmark_1513,KNN,0.6917,0.1515,0.1112
imgseg_benchmark_1513,LOF,0.6399,0.1364,0.0631
imgseg_benchmark_1513,PCA,0.6928,0.3561,0.003
imgseg_benchmark_1513,LODA,0.6253,0.3636,0.02
imgseg_benchmark_1514,KNN,0.7429,0.1667,0.1118
imgseg_benchmark_1514,LOF,0.649,0.1439,0.0591
imgseg_benchmark_1514,PCA,0.7055,0.3636,0.003
imgseg_benchmark_1514,LODA,0.7393,0.4545,0.022
imgseg_benchmark_1515,KNN,0.713,0.1742,0.1101
imgseg_benchmark_1515,LOF,0.6152,0.1212,0.0571
imgseg_benchmark_1515,PCA,0.6939,0.3106,0.002
imgseg_benchmark_1515,LODA,0.6542,0.2727,0.021
imgseg_benchmark_1516,KNN,0.7363,0.1742,0.1111
imgseg_benchmark_1516,LOF,0.6634,0.1818,0.0581
imgseg_benchmark_1516,PCA,0.7157,0.3409,0.003
imgseg_benchmark_1516,LODA,0.6786,0.3712,0.023
imgseg_benchmark_1517,KNN,0.7233,0.1288,0.1114
imgseg_benchmark_1517,LOF,0.6606,0.1439,0.0591
imgseg_benchmark_1517,PCA,0.7615,0.3788,0.002
imgseg_benchmark_1517,LODA,0.6807,0.3864,0.022
imgseg_benchmark_1518,KNN,0.7817,0.1894,0.1091
imgseg_benchmark_1518,LOF,0.6633,0.2045,0.0581
imgseg_benchmark_1518,PCA,0.7269,0.3561,0.003
imgseg_benchmark_1518,LODA,0.6274,0.3333,0.023
imgseg_benchmark_1519,KNN,0.7351,0.1894,0.1111
imgseg_benchmark_1519,LOF,0.6563,0.1439,0.0601
imgseg_benchmark_1519,PCA,0.7162,0.4091,0.003
imgseg_benchmark_1519,LODA,0.6456,0.0606,0.02
imgseg_benchmark_1520,KNN,0.7123,0.1515,0.1111
imgseg_benchmark_1520,LOF,0.6054,0.1212,0.0601
imgseg_benchmark_1520,PCA,0.7109,0.3712,0.003
imgseg_benchmark_1520,LODA,0.6835,0.2348,0.025
imgseg_benchmark_1521,KNN,0.7395,0.1818,0.1161
imgseg_benchmark_1521,LOF,0.6354,0.1818,0.0636
imgseg_benchmark_1521,PCA,0.7364,0.3712,0.002
imgseg_benchmark_1521,LODA,0.6843,0.3561,0.021
imgseg_benchmark_1522,KNN,0.7451,0.1894,0.1111
imgseg_benchmark_1522,LOF,0.6472,0.1667,0.0581
imgseg_benchmark_1522,PCA,0.7476,0.447,0.002
imgseg_benchmark_1522,LODA,0.7289,0.4394,0.022
imgseg_benchmark_1523,KNN,0.722,0.2045,0.1151
imgseg_benchmark_1523,LOF,0.6666,0.1894,0.0601
imgseg_benchmark_1523,PCA,0.7493,0.4242,0.003
imgseg_benchmark_1523,LODA,0.7004,0.2348,0.02
imgseg_benchmark_1524,KNN,0.7534,0.1818,0.1141
imgseg_benchmark_1524,LOF,0.6453,0.1667,0.0671
imgseg_benchmark_1524,PCA,0.7318,0.3864,0.003
imgseg_benchmark_1524,LODA,0.5976,0.2197,0.02
imgseg_benchmark_1525,KNN,0.7218,0.1894,0.1111
imgseg_benchmark_1525,LOF,0.6469,0.1742,0.0611
imgseg_benchmark_1525,PCA,0.736,0.3788,0.002
imgseg_benchmark_1525,LODA,0.7238,0.3864,0.021
imgseg_benchmark_1526,KNN,0.7257,0.1894,0.1171
imgseg_benchmark_1526,LOF,0.6359,0.1591,0.0661
imgseg_benchmark_1526,PCA,0.7362,0.3864,0.003
imgseg_benchmark_1526,LODA,0.6646,0.3182,0.02
imgseg_benchmark_1527,KNN,0.7257,0.1364,0.1106
imgseg_benchmark_1527,LOF,0.6338,0.1742,0.0581
imgseg_benchmark_1527,PCA,0.7047,0.3182,0.003
imgseg_benchmark_1527,LODA,0.6902,0.3258,0.021
imgseg_benchmark_1528,KNN,0.7367,0.1742,0.1111
imgseg_benchmark_1528,LOF,0.6475,0.145,0.0581
imgseg_benchmark_1528,PCA,0.7536,0.4091,0.003
imgseg_benchmark_1528,LODA,0.6381,0.4198,0.02
imgseg_benchmark_1529,KNN,0.76,0.1439,0.1161
imgseg_benchmark_1529,LOF,0.6562,0.1894,0.0611
imgseg_benchmark_1529,PCA,0.7459,0.4318,0.003
imgseg_benchmark_1529,LODA,0.7218,0.3485,0.021
imgseg_benchmark_1530,KNN,0.7114,0.1364,0.1106
imgseg_benchmark_1530,LOF,0.6592,0.1288,0.0621
imgseg_benchmark_1530,PCA,0.7551,0.4394,0.003
imgseg_benchmark_1530,LODA,0.6337,0.2803,0.024
imgseg_benchmark_1531,KNN,0.7099,0.1364,0.1121
imgseg_benchmark_1531,LOF,0.6302,0.1364,0.0591
imgseg_benchmark_1531,PCA,0.7511,0.4394,0.003
imgseg_benchmark_1531,LODA,0.7057,0.3712,0.022
imgseg_benchmark_1532,KNN,0.718,0.1742,0.1176
imgseg_benchmark_1532,LOF,0.6341,0.1515,0.0611
imgseg_benchmark_1532,PCA,0.7176,0.3788,0.003
imgseg_benchmark_1532,LODA,0.7133,0.3939,0.021
imgseg_benchmark_1533,KNN,0.7254,0.1364,0.1121
imgseg_benchmark_1533,LOF,0.6345,0.1515,0.0581
imgseg_benchmark_1533,PCA,0.6944,0.3561,0.003
imgseg_benchmark_1533,LODA,0.5901,0.3258,0.02
imgseg_benchmark_1534,KNN,0.7021,0.1515,0.1121
imgseg_benchmark_1534,LOF,0.6472,0.1212,0.0661
imgseg_benchmark_1534,PCA,0.7177,0.4091,0.003
imgseg_benchmark_1534,LODA,0.6955,0.4091,0.025
imgseg_benchmark_1535,KNN,0.7374,0.1667,0.1106
imgseg_benchmark_1535,LOF,0.661,0.1818,0.06
imgseg_benchmark_1535,PCA,0.7218,0.3939,0.003
imgseg_benchmark_1535,LODA,0.6939,0.3712,0.021
imgseg_benchmark_1536,KNN,0.7201,0.1591,0.1101
imgseg_benchmark_1536,LOF,0.6118,0.197,0.0571
imgseg_benchmark_1536,PCA,0.6921,0.303,0.003
imgseg_benchmark_1536,LODA,0.5339,0.0833,0.021
imgseg_benchmark_1537,KNN,0.7285,0.1667,0.1141
imgseg_benchmark_1537,LOF,0.6203,0.1515,0.0591
imgseg_benchmark_1537,PCA,0.7097,0.3712,0.003
imgseg_benchmark_1537,LODA,0.6327,0.2652,0.021
imgseg_benchmark_1538,KNN,0.7523,0.1756,0.1091
imgseg_benchmark_1538,LOF,0.6502,0.1288,0.0571
imgseg_benchmark_1538,PCA,0.731,0.3485,0.003
imgseg_benchmark_1538,LODA,0.6607,0.3409,0.022
imgseg_benchmark_1539,KNN,0.7134,0.1667,0.1131
imgseg_benchmark_1539,LOF,0.6532,0.1515,0.0621
imgseg_benchmark_1539,PCA,0.7327,0.4167,0.003
imgseg_benchmark_1539,LODA,0.7333,0.4848,0.025
imgseg_benchmark_1540,KNN,0.7551,0.2121,0.1111
imgseg_benchmark_1540,LOF,0.6462,0.1818,0.0691
imgseg_benchmark_1540,PCA,0.7272,0.4242,0.003
imgseg_benchmark_1540,LODA,0.6207,0.3333,0.022
imgseg_benchmark_1541,KNN,0.7473,0.1439,0.1121
imgseg_benchmark_1541,LOF,0.6007,0.1288,0.0601
imgseg_benchmark_1541,PCA,0.7759,0.4621,0.003
imgseg_benchmark_1541,LODA,0.6925,0.25,0.021
imgseg_benchmark_1542,KNN,0.7518,0.1742,0.1101
imgseg_benchmark_1542,LOF,0.6645,0.1364,0.0571
imgseg_benchmark_1542,PCA,0.6819,0.3258,0.002
imgseg_benchmark_1542,LODA,0.5935,0.3409,0.021
imgseg_benchmark_1543,KNN,0.7386,0.1288,0.1061
imgseg_benchmark_1543,LOF,0.6312,0.1136,0.0571
imgseg_benchmark_1543,PCA,0.7241,0.3409,0.003
imgseg_benchmark_1543,LODA,0.6992,0.3864,0.02
imgseg_benchmark_1544,KNN,0.7187,0.1818,0.1091
imgseg_benchmark_1544,LOF,0.629,0.1742,0.0571
imgseg_benchmark_1544,PCA,0.7111,0.3636,0.003
imgseg_benchmark_1544,LODA,0.6577,0.3561,0.02
imgseg_benchmark_1545,KNN,0.7111,0.145,0.1161
imgseg_benchmark_1545,LOF,0.6362,0.1591,0.0601
imgseg_benchmark_1545,PCA,0.7078,0.3182,0.003
imgseg_benchmark_1545,LODA,0.6143,0.3106,0.022
imgseg_benchmark_1546,KNN,0.7521,0.1742,0.1121
imgseg_benchmark_1546,LOF,0.6696,0.1364,0.0571
imgseg_benchmark_1546,PCA,0.7002,0.303,0.002
imgseg_benchmark_1546,LODA,0.6914,0.2273,0.021
imgseg_benchmark_1547,KNN,0.7042,0.1364,0.1161
imgseg_benchmark_1547,LOF,0.6614,0.1515,0.0601
imgseg_benchmark_1547,PCA,0.707,0.3258,0.003
imgseg_benchmark_1547,LODA,0.6486,0.303,0.021
imgseg_benchmark_1548,KNN,0.7379,0.1818,0.1161
imgseg_benchmark_1548,LOF,0.6493,0.1515,0.0591
imgseg_benchmark_1548,PCA,0.6934,0.303,0.003
imgseg_benchmark_1548,LODA,0.6781,0.2748,0.021
imgseg_benchmark_1549,KNN,0.7118,0.1364,0.1171
imgseg_benchmark_1549,LOF,0.6398,0.1832,0.0641
imgseg_benchmark_1549,PCA,0.76,0.4167,0.003
imgseg_benchmark_1549,LODA,0.6812,0.4394,0.021
imgseg_benchmark_1550,KNN,0.7295,0.1364,0.1151
imgseg_benchmark_1550,LOF,0.5751,0.1061,0.0611
imgseg_benchmark_1550,PCA,0.7411,0.4015,0.003
imgseg_benchmark_1550,LODA,0.6816,0.2273,0.022
imgseg_benchmark_1551,KNN,0.7592,0.1288,0.1122
imgseg_benchmark_1551,LOF,0.6486,0.1742,0.0571
imgseg_benchmark_1551,PCA,0.7522,0.3636,0.003
imgseg_benchmark_1551,LODA,0.6618,0.2576,0.024
imgseg_benchmark_1552,KNN,0.7578,0.1591,0.1101
imgseg_benchmark_1552,LOF,0.6233,0.1515,0.0591
imgseg_benchmark_1552,PCA,0.7219,0.3788,0.003
imgseg_benchmark_1552,LODA,0.7042,0.4015,0.023
imgseg_benchmark_1553,KNN,0.7339,0.1591,0.1141
imgseg_benchmark_1553,LOF,0.6371,0.1591,0.0591
imgseg_benchmark_1553,PCA,0.7132,0.3939,0.003
imgseg_benchmark_1553,LODA,0.657,0.3712,0.022
imgseg_benchmark_1554,KNN,0.7195,0.1212,0.1081
imgseg_benchmark_1554,LOF,0.6085,0.1742,0.056
imgseg_benchmark_1554,PCA,0.7497,0.4318,0.003
imgseg_benchmark_1554,LODA,0.7078,0.4318,0.021
imgseg_benchmark_1555,KNN,0.7424,0.1667,0.1111
imgseg_benchmark_1555,LOF,0.6786,0.1667,0.0591
imgseg_benchmark_1555,PCA,0.7169,0.3864,0.003
imgseg_benchmark_1555,LODA,0.6599,0.2273,0.022
imgseg_benchmark_1556,KNN,0.7245,0.1364,0.1101
imgseg_benchmark_1556,LOF,0.5978,0.1439,0.0591
imgseg_benchmark_1556,PCA,0.7395,0.4167,0.003
imgseg_benchmark_1556,LODA,0.6571,0.2879,0.023
imgseg_benchmark_1557,KNN,0.7252,0.1515,0.1101
imgseg_benchmark_1557,LOF,0.6418,0.1288,0.0611
imgseg_benchmark_1557,PCA,0.7022,0.3788,0.003
imgseg_benchmark_1557,LODA,0.7101,0.3106,0.021
imgseg_benchmark_1558,KNN,0.7252,0.1591,0.1114
imgseg_benchmark_1558,LOF,0.667,0.1439,0.0601
imgseg_benchmark_1558,PCA,0.7211,0.3939,0.002
imgseg_benchmark_1558,LODA,0.7175,0.3636,0.023
imgseg_benchmark_1559,KNN,0.7335,0.1364,0.1171
imgseg_benchmark_1559,LOF,0.6044,0.1515,0.0661
imgseg_benchmark_1559,PCA,0.6983,0.3561,0.003
imgseg_benchmark_1559,LODA,0.6502,0.3561,0.02
imgseg_benchmark_1560,KNN,0.7592,0.1667,0.1121
imgseg_benchmark_1560,LOF,0.6689,0.1667,0.0621
imgseg_benchmark_1560,PCA,0.7272,0.4015,0.003
imgseg_benchmark_1560,LODA,0.7058,0.4167,0.021
imgseg_benchmark_1561,KNN,0.7294,0.145,0.1111
imgseg_benchmark_1561,LOF,0.61,0.1515,0.0591
imgseg_benchmark_1561,PCA,0.7338,0.3409,0.003
imgseg_benchmark_1561,LODA,0.6576,0.3485,0.021
imgseg_benchmark_1562,KNN,0.7438,0.2045,0.1161
imgseg_benchmark_1562,LOF,0.683,0.1894,0.0581
imgseg_benchmark_1562,PCA,0.7325,0.4015,0.003
imgseg_benchmark_1562,LODA,0.662,0.3258,0.02
imgseg_benchmark_1563,KNN,0.7467,0.2121,0.1131
imgseg_benchmark_1563,LOF,0.7035,0.1742,0.0591
imgseg_benchmark_1563,PCA,0.7314,0.3788,0.003
imgseg_benchmark_1563,LODA,0.4203,0.0455,0.023
imgseg_benchmark_1564,KNN,0.7192,0.1527,0.1141
imgseg_benchmark_1564,LOF,0.5849,0.1364,0.0601
imgseg_benchmark_1564,PCA,0.7635,0.4318,0.003
imgseg_benchmark_1564,LODA,0.3979,0.0455,0.021
imgseg_benchmark_1565,KNN,0.736,0.1364,0.1151
imgseg_benchmark_1565,LOF,0.6262,0.1288,0.0581
imgseg_benchmark_1565,PCA,0.7133,0.3258,0.003
imgseg_benchmark_1565,LODA,0.6728,0.3182,0.024
imgseg_benchmark_1566,KNN,0.7221,0.2121,0.1121
imgseg_benchmark_1566,LOF,0.6463,0.1894,0.0601
imgseg_benchmark_1566,PCA,0.7197,0.4242,0.003
imgseg_benchmark_1566,LODA,0.6831,0.3561,0.023
imgseg_benchmark_1567,KNN,0.7207,0.1742,0.1121
imgseg_benchmark_1567,LOF,0.6441,0.1364,0.0601
imgseg_benchmark_1567,PCA,0.7564,0.4015,0.003
imgseg_benchmark_1567,LODA,0.669,0.1439,0.021
imgseg_benchmark_1568,KNN,0.726,0.1515,0.1121
imgseg_benchmark_1568,LOF,0.6695,0.1515,0.0601
imgseg_benchmark_1568,PCA,0.7435,0.4015,0.003
imgseg_benchmark_1568,LODA,0.7354,0.4015,0.021
imgseg_benchmark_1569,KNN,0.7387,0.1894,0.1131
imgseg_benchmark_1569,LOF,0.6258,0.1288,0.0601
imgseg_benchmark_1569,PCA,0.7325,0.4015,0.003
imgseg_benchmark_1569,LODA,0.7378,0.3485,0.021
imgseg_benchmark_1570,KNN,0.7543,0.1818,0.1176
imgseg_benchmark_1570,LOF,0.5998,0.1364,0.0611
imgseg_benchmark_1570,PCA,0.7589,0.4015,0.003
imgseg_benchmark_1570,LODA,0.7258,0.4046,0.021
imgseg_benchmark_1571,KNN,0.6934,0.1061,0.1121
imgseg_benchmark_1571,LOF,0.6406,0.1439,0.0601
imgseg_benchmark_1571,PCA,0.6934,0.3561,0.003
imgseg_benchmark_1571,LODA,0.5335,0.0303,0.023
imgseg_benchmark_1572,KNN,0.7378,0.1667,0.1106
imgseg_benchmark_1572,LOF,0.6181,0.1818,0.0601
imgseg_benchmark_1572,PCA,0.715,0.3636,0.003
imgseg_benchmark_1572,LODA,0.6113,0.2879,0.022
imgseg_benchmark_1573,KNN,0.7303,0.1515,0.1091
imgseg_benchmark_1573,LOF,0.6554,0.1439,0.0586
imgseg_benchmark_1573,PCA,0.7151,0.3258,0.002
imgseg_benchmark_1573,LODA,0.6359,0.3182,0.024
imgseg_benchmark_1574,KNN,0.7184,0.197,0.1126
imgseg_benchmark_1574,LOF,0.6732,0.1439,0.0631
imgseg_benchmark_1574,PCA,0.7287,0.4015,0.002
imgseg_benchmark_1574,LODA,0.6892,0.4091,0.021
imgseg_benchmark_1575,KNN,0.7015,0.1591,0.1111
imgseg_benchmark_1575,LOF,0.6081,0.1364,0.0581
imgseg_benchmark_1575,PCA,0.7382,0.3258,0.003
imgseg_benchmark_1575,LODA,0.7559,0.3106,0.021
imgseg_benchmark_1576,KNN,0.7112,0.1742,0.1101
imgseg_benchmark_1576,LOF,0.6768,0.1742,0.0581
imgseg_benchmark_1576,PCA,0.7355,0.3864,0.003
imgseg_benchmark_1576,LODA,0.6934,0.303,0.02
imgseg_benchmark_1577,KNN,0.687,0.1591,0.1121
imgseg_benchmark_1577,LOF,0.6407,0.1515,0.0591
imgseg_benchmark_1577,PCA,0.6605,0.2576,0.002
imgseg_benchmark_1577,LODA,0.6119,0.2955,0.021
imgseg_benchmark_1578,KNN,0.7217,0.1515,0.1096
imgseg_benchmark_1578,LOF,0.5993,0.1212,0.063
imgseg_benchmark_1578,PCA,0.7224,0.3106,0.002
imgseg_benchmark_1578,LODA,0.702,0.2955,0.024
imgseg_benchmark_1579,KNN,0.7151,0.1667,0.1071
imgseg_benchmark_1579,LOF,0.6272,0.1818,0.0571
imgseg_benchmark_1579,PCA,0.6799,0.303,0.002
imgseg_benchmark_1579,LODA,0.6625,0.303,0.024
imgseg_benchmark_1580,KNN,0.7244,0.1667,0.1101
imgseg_benchmark_1580,LOF,0.6147,0.1212,0.0601
